https://ru.wikipedia.org/wiki/%D0%90%D1%83%D1%80%D0%B0%D0%BD%D0%BE%D1%84%D0%B8%D0%BD	Ауранофин	00995	https://www.drugbank.ca/r/DB00995	UNII-3H04W2810V, SKF D-39162, Auranofin, Goldar, Ridaura,
https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%BE%D1%80%D0%BE%D1%85%D0%B8%D0%BD	Хлорохин	00608	https://www.drugbank.ca/r/DB00608	Делагил
https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%B4%D1%80%D0%BE%D0%BA%D1%81%D0%B8%D1%85%D0%BB%D0%BE%D1%80%D0%BE%D1%85%D0%B8%D0%BD	Гидроксихлорохин	01611	https://www.drugbank.ca/r/DB01611	Плаквенил, Иммард
https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%BD%D0%B8%D1%86%D0%B8%D0%BB%D0%BB%D0%B0%D0%BC%D0%B8%D0%BD	Пеницилламин	00859	https://www.drugbank.ca/r/DB00859	Д-пеницилламин, D-пеницилламин
https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%84%D0%BB%D1%83%D0%BD%D0%BE%D0%BC%D0%B8%D0%B4	Лефлуномид	APRD00205	http://www.drugbank.ca/drugs/APRD00205	Arabloc, Elafra, Lunava, Repso, Арава, Лефлайд, Лефлуномид, Ралеф, Элафра.
https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BA%D1%81%D0%B8%D1%86%D0%B8%D0%BA%D0%BB%D0%B8%D0%BD	Доксициклин	00254	https://www.drugbank.ca/r/DB00254	Видокцин, Кседоцин, Юнидокс Солютаб
https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%BE%D1%86%D0%B8%D0%BA%D0%BB%D0%B8%D0%BD	Миноциклин	DB01017	http://www.drugbank.ca/drugs/DB01017	«Минолексин»
https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D0%B0%D1%83%D1%80%D0%BE%D1%82%D0%B8%D0%BE%D0%BC%D0%B0%D0%BB%D0%B0%D1%82	Натрия ауротиомалат	09276	https://www.drugbank.ca/r/DB09276	Ауротиомалат, Ауротиомалат натрия
https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B0%D0%BC%D0%B8%D0%B7%D0%BE%D0%BB	Левамизол	APRD01067	http://www.drugbank.ca/drugs/APRD01067	Левамизол, Декарис
https://ru.wikipedia.org/wiki/%D0%A0%D0%B8%D1%84%D0%B0%D0%B1%D1%83%D1%82%D0%B8%D0%BD	Рифабутин	APRD00094	http://www.drugbank.ca/drugs/APRD00094	Вербутин, Микобутин, Фарбутин[4]
https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD%D0%BA%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD	Ванкомицин	DB00512	http://www.drugbank.ca/drugs/DB00512
https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BF%D1%80%D0%B5%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD	Капреомицин	APRD00844	http://www.drugbank.ca/drugs/APRD00844
https://ru.wikipedia.org/wiki/%D0%AD%D1%80%D0%B8%D1%82%D1%80%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD	Эритромицин	00199	https://www.drugbank.ca/r/DB00199	Илозон, Эридерм, Грюнамицин, Эрик, Эрацин, Erythromycin, Эрифлюид, Эригексал, Синэрит, Эритропед, Эомицин, Эритран, Эрмицед, Адимицин
https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%BE%D1%80%D0%BC%D0%B5%D1%82%D0%B8%D0%BD	Хлорметин	APRD00249	http://www.drugbank.ca/drugs/APRD00249	Mustargen, Embichin
https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BD%D0%B7%D0%B8%D0%BB%D0%BF%D0%B5%D0%BD%D0%B8%D1%86%D0%B8%D0%BB%D0%BB%D0%B8%D0%BD	Бензилпенициллин	DB01053	http://www.drugbank.ca/drugs/DB01053
https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B5%D0%BF%D1%82%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD	Стрептомицин	DB01082	http://www.drugbank.ca/drugs/DB01082	Стрепсульфат, Диплостреп, Стрептолин, Ампистреп, Эндостреп
https://ru.wikipedia.org/wiki/%D0%A6%D0%B5%D1%84%D0%B0%D0%BB%D0%B5%D0%BA%D1%81%D0%B8%D0%BD	Цефалексин	00567	https://www.drugbank.ca/r/DB00567	Кефлекс
https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%BE%D1%80%D0%B0%D0%BC%D1%84%D0%B5%D0%BD%D0%B8%D0%BA%D0%BE%D0%BB	Хлорамфеникол	00446	https://www.drugbank.ca/r/DB00446	Левомицетин
https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BD%D0%BA%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD	Линкомицин	DB01627	http://www.drugbank.ca/drugs/DB01627
https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%80%D0%BE%D0%BF%D0%B5%D0%BD%D0%B5%D0%BC	Меропенем	DB00760	http://www.drugbank.ca/drugs/DB00760	Aktimer, Carbonem, Carnem, Mepem, Merem, Merocon, Merocil, Merofit, Meronem, Meronir, Meromer, Meropen, Merotrol, Merowin, Meroza, Neopenem, Penmer, Penro, Ronem, Zwipen, Дженем, Мепенем, Мерексид, Меронем, Мероноксол, Меропенабол, Меропенем, Меропенем натрия карбонат, Меропенем Спенсер, Меропидел, Пенемера, Пропинем, Сайронем.
https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D1%82%D0%B8%D0%BD%D0%BE%D0%BB	Ретинол	00162	https://www.drugbank.ca/r/DB00162	витамин A, ретинола ацетат, витамин А, ацетат ретинола
https://ru.wikipedia.org/wiki/MDMA	MDMA	DB01454	http://www.drugbank.ca/drugs/DB01454	3,4-, Метилендиоксиметамфетамин, МДМА, Экстази, Экстези, Экстэзи, Ecstasy, Адам, E, X, XTC, Молли, Манди, Molly, Mandy
https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B5%D1%82%D0%B8%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC	Леветирацетам	DB01202	http://www.drugbank.ca/drugs/DB01202	Кеппра, Комвирон, Леветинол, Леветирацетам, Леветрим, Эпитерра
https://ru.wikipedia.org/wiki/%D0%90%D1%81%D0%BA%D0%BE%D1%80%D0%B1%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0	Аскорбиновая кислота	00126	https://www.drugbank.ca/r/DB00126	Витамин C
https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%B0%D0%BD%D0%B5%D0%BF%D1%82%D0%B8%D0%BD	Тианептин	09289	https://www.drugbank.ca/r/DB09289	«Коаксил», «Стаблон»
https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D1%82%D0%BE%D0%B7%D0%B8%D0%B4	Рутозид	DB01698	http://www.drugbank.ca/drugs/DB01698	Рутин
https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0	Никотиновая кислота	00627	https://www.drugbank.ca/r/DB00627	«Никотиновая кислота МС», «Никотиновая кислота-Виал»[1]
https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%82%D1%80%D0%B0%D0%B3%D0%B8%D0%B4%D1%80%D0%BE%D0%BA%D0%B0%D0%BD%D0%BD%D0%B0%D0%B1%D0%B8%D0%BD%D0%BE%D0%BB	Тетрагидроканнабинол	00470	https://www.drugbank.ca/r/DB00470	Marinol® (Dronabinol), Cesamet® (Nabilon)
https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BA%D1%81%D1%82%D1%80%D0%BE%D0%BC%D0%B5%D1%82%D0%BE%D1%80%D1%84%D0%B0%D0%BD	Декстрометорфан	APRD00655	http://www.drugbank.ca/drugs/APRD00655	ДХМ, Декст, DXM, Декс
https://ru.wikipedia.org/wiki/%D0%A4%D1%82%D0%B0%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0	Фталевая кислота	DB02746	http://www.drugbank.ca/drugs/DB02746
https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BB%D0%B4%D0%B5%D0%BD%D0%B0%D1%84%D0%B8%D0%BB	Силденафил	00203	https://www.drugbank.ca/r/DB00203	Максигра, Визарсин, Viagra, Виагра, Виасан-ЛФ, Динамико, Камагра, Потенцагра, Ревацио, Силденафил-СЗ
https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BB%D1%8C%D1%84%D0%B0%D0%BD%D0%B8%D0%BB%D0%B0%D0%BC%D0%B8%D0%B4	Сульфаниламид	APRD00438	http://www.drugbank.ca/drugs/APRD00438	Стрептоцид
https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%BB%D0%B5%D0%BA%D0%B0%D0%BB%D1%8C%D1%86%D0%B8%D1%84%D0%B5%D1%80%D0%BE%D0%BB	Холекальциферол	00169	https://www.drugbank.ca/r/DB00169	Колекальциферол, Витамин д3, Витамин D3
https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%BE%D1%80%D0%B3%D0%B5%D0%BA%D1%81%D0%B8%D0%B4%D0%B8%D0%BD	Хлоргексидин	APRD00545	http://www.drugbank.ca/drugs/APRD00545	«Себидин», «Амидент», «Гексикон», «Хлоргексидина биглюконат»
https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B5%D0%BF%D1%82%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%D0%B7%D0%B0	Стрептокиназа	00086	https://www.drugbank.ca/r/DB00086
https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D1%82%D0%BE%D0%BA%D0%BE%D0%BD%D0%B0%D0%B7%D0%BE%D0%BB	Кетоконазол	DB01026	http://www.drugbank.ca/drugs/DB01026	Nizoral, Ветозорал, Дермазол (в России не зарегистрирована), Кетодин, Кето Плюс, Кеназол, Ливарол, Микозорал, Микокет, Низорал, Низорекс, Ороназол, Перхотал, Себозол, Фунгинок, Фунгистаб, Эберсепт
https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B2%D0%B8%D0%B4%D0%BE%D0%BD-%D0%B9%D0%BE%D0%B4	Повидон-йод	06812	https://www.drugbank.ca/r/DB06812	«Бетадин», «Браунодин», «Йодовидон», «Йодоксид», «Йодосепт», «Йодофлекс», «Октасепт»[2]
https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%BE%D1%82%D1%80%D0%B8%D0%BC%D0%B0%D0%B7%D0%BE%D0%BB	Клотримазол	APRD00244	http://www.drugbank.ca/drugs/APRD00244	«Амиклон», «Имидил», «Кандибене», «Кандид», «Кандизол», «Канестен», «Канизон», «Фунгинал», «Фунгицип»
https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D1%81%D1%82%D0%B0%D1%82%D0%B8%D0%BD	Нистатин	APRD01146	http://www.drugbank.ca/drugs/APRD01146	Нистатин
https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%B7%D0%BE%D0%BB	Миконазол	APRD01115	http://www.drugbank.ca/drugs/APRD01115	«Дактарин», «Гинезол 7», «Микозон»
https://ru.wikipedia.org/wiki/%D0%A4%D0%BB%D1%83%D0%BA%D0%BE%D0%BD%D0%B0%D0%B7%D0%BE%D0%BB	Флуконазол	APRD00327	http://www.drugbank.ca/drugs/APRD00327	Флюконазол, Флуконорм, Цискан, Микофлюкан, Флукорал, Нофунг, Флукозан, Дифлюзол, Флукозид, Медофлюкон, Флунол, Микомакс, Проканазол, Фунзол, Дифлазон, Фунголон, Биннофлуназол, Дифлюкан, Лунизол, Микосист, Рофлузол, Флузол, Флюкостат, Форкан, Фуцис
https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BD%D0%BF%D0%BE%D1%86%D0%B5%D1%82%D0%B8%D0%BD	Винпоцетин	12131	https://www.drugbank.ca/r/DB12131	Винпоцетин; Бравинтон, Винцетин, Винпотон, Винпотропил, Кавинтон, Телектол
https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%B4%D0%BE%D0%BD	Метадон	APRD00485	http://www.drugbank.ca/drugs/APRD00485	Амидон, Физептон, Гептадон, Долофин, Фенадон
https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BF%D0%B0%D0%BA%D1%80%D0%B8%D0%BD	Мепакрин	APRD00317	http://www.drugbank.ca/drugs/APRD00317	«Акрихин», Atebrin («Атебрин»), Atabrine, Chemiochin, Chinacrine, Haffkinine, Hepacrin, Italcihne, Malaricida, Mecaprine, Mepacrine hydrochloride, Mepacrini hydrochloridum, Mepacrinum, Methochin, Methoquine, Palacrin, Palusan, Pentilen, Quinacrine, Tenicridine
https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0	Акриловая кислота	DB02579	http://www.drugbank.ca/drugs/DB02579
https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%B8%D0%B7%D0%BE%D0%BB_%D0%BD%D0%B0%D1%82%D1%80%D0%B8%D1%8F	Метамизол натрия	04817	https://www.drugbank.ca/r/DB04817	Анальгин, Метамизол натрия, Баралгин М, Анальгин Ультра, Спаздользин®, Оптальгин
https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%80%D0%B8%D0%B4%D0%BE%D0%BA%D1%81%D0%B8%D0%BD	Пиридоксин	00162	http://www.drugbank.ca/drugs/00162	Пиридоксина гидрохлорид
https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%BE%D1%80%D1%82%D0%B5%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%BA%D0%BB%D0%B8%D0%BD	Хлортетрациклин	DB09093	http://www.drugbank.ca/drugs/DB09093
https://ru.wikipedia.org/wiki/%D0%91%D0%B8%D1%81%D0%BE%D0%BF%D1%80%D0%BE%D0%BB%D0%BE%D0%BB	Бисопролол	APRD00257	http://www.drugbank.ca/drugs/APRD00257	Zebeta[3], «Арител», «Бидоп», «Биол», «Бипрол», «Бисогамма», «Бисокард», «Бисомор»,«Евро-Бисопролол ФС» «Конкор», «Корбис», «Кординорм», «Коронал», «Нипертен», «Тирез»
https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%80%D0%B0%D0%B2%D1%8C%D0%B8%D0%BD%D1%8B%D0%B9_%D1%81%D0%BF%D0%B8%D1%80%D1%82	Муравьиный спирт	DB01942	http://www.drugbank.ca/drugs/DB01942
https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%BB%D0%BE%D0%BD%D0%B0_%D0%B4%D0%B5%D0%BA%D0%B0%D0%BD%D0%BE%D0%B0%D1%82	Нандролона деканоат	13169	https://www.drugbank.ca/r/DB13169	Дека-Дураболин; Нандролон Деканоат Норма; Нандролон Деканоат; Ретаболил (retabolil). Нандроболин 250
https://ru.wikipedia.org/wiki/%D0%90%D0%B7%D0%B8%D1%82%D1%80%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD	Азитромицин	00207	https://www.drugbank.ca/r/DB00207	Сумамед (оригинальный), Зиромин, Азивок, Азимед, Азимицин, Азитрал, Азитрокс, Азитромицин, Азитромицина дигидрат, Азитроцин, АзитРус, Азицид, Веро-Азитромицин, Зетамакс ретард, Зи-Фактор, Зитноб, Зитролид, Зитроцин, Сумазид, Сумаклид, Сумамед, Сумамецин, Сумамокс, Суматролид, Тремак-Сановель, Хемомицин, Экомед
https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D1%80%D0%BD%D0%BE%D0%BA%D1%81%D0%B8%D0%BA%D0%B0%D0%BC	Лорноксикам	DB06725	http://www.drugbank.ca/drugs/DB06725	«Ксефокам»[2]
https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%BE%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8%D0%BD	Ламотриджин	00555	https://www.drugbank.ca/r/DB00555	Конвульсан, Ламиктал, Ламитор, Ламолеп, Ламотрин, Сейзар
https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BF%D0%B8%D1%80%D0%B0%D0%BC%D0%B0%D1%82	Топирамат	00273	https://www.drugbank.ca/r/DB00273	Макситопир, Топамакс, Топсавер, Тореал, Топалепсин, Эпимакс, Эпитоп
https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D1%84%D0%B5%D0%B4%D0%B8%D0%BF%D0%B8%D0%BD	Нифедипин	01115	https://www.drugbank.ca/r/DB01115	Кордафлекс, Кордипин, Карин-Фер, Занифед, Кордафен, Кальцигард, Коринфар, Нифедикор, Осмо-Адалат, Депин-Е, Никардия, Адалат, Нифекард, Фенигидин
https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BC%D0%BE%D0%B4%D0%B8%D0%BF%D0%B8%D0%BD	Нимодипин	APRD00612	http://www.drugbank.ca/drugs/APRD00612	Нимотоп
https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%BA%D0%BB%D0%BE%D1%84%D0%B5%D0%BD%D0%B0%D0%BA	Диклофенак	00586	https://www.drugbank.ca/r/DB00586	«Диалрапид», «Вольтарен», «Вурдон», «Диклак», «Диклоберл», «Диклофенак», «Диклофенак Ретард», «Долекс», «Клодифен», «Наклофен», «Олфен», «Ортофен».
https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D1%82%D0%BE%D1%80%D0%BE%D0%BB%D0%B0%D0%BA	Кеторолак	DB00465	http://www.drugbank.ca/drugs/DB00465	Акьюлар ЛС, Ваторлак, Долак, Кеторолак, Доломин, Кетадроп, Кеталгин, Кетанов, Кетанов МД, Кетокам, Кетолак, Кеторол, Кеторол Экспресс, Кеторолак, Кеторолак Велфарм, Кеторолак Ромфарм, Кеторолак — СОЛОфарм, Кеторолак-OBL, Кеторолак-Эском, Кетофрил, Матролгин ВМ, Торадол
https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_%D0%B0%D0%BB%D1%8E%D0%BC%D0%B8%D0%BD%D0%B8%D1%8F	Хлорид алюминия	DB11081	http://www.drugbank.ca/drugs/DB11081
https://ru.wikipedia.org/wiki/%D0%A4%D1%83%D1%80%D0%BE%D1%81%D0%B5%D0%BC%D0%B8%D0%B4	Фуросемид	APRD00608	http://www.drugbank.ca/drugs/APRD00608	Лазикс, Фурон, Фуросемид
https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BA%D1%81%D0%B0%D0%BC%D0%B5%D1%82%D0%B0%D0%B7%D0%BE%D0%BD	Дексаметазон	01234	https://www.drugbank.ca/r/DB01234	Decadron
https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%82%D0%B0%D0%BC%D0%B5%D1%82%D0%B0%D0%B7%D0%BE%D0%BD	Бетаметазон	APRD00513	http://www.drugbank.ca/drugs/APRD00513	Акридерм®, Белодерм®, Бетазон®, Бетакортен®, Бетаметазон, Бетаметазон натрий фосфат, Бетаметазона валерат, Бетаметазона дипропионат, Бетновейт®, Дипроспан®, Кутерид, Бетлибен, Флостерон, Целедерм, Целестодерм®-В, Целестон®
https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B7%D0%BE%D0%BB%D0%BE%D0%BD	Преднизолон	APRD00197	http://www.drugbank.ca/drugs/APRD00197	Декортин Н20, Декортин Н5, Декортин Н50, Медопред, Преднизол, Преднизолон, Преднизолон гемисукцинат, Солю-Декортин H25, Солю-Декортин Н250, Солю-Декортин Н50
https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B8%D0%BB%D0%BF%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B7%D0%BE%D0%BB%D0%BE%D0%BD	Метилпреднизолон	APRD00342	http://www.drugbank.ca/drugs/APRD00342	Адвантан, Депо-Медрол, Ивепред, Лемод, Медрол, Метилпреднизолон-натив, Метипред, Метипред Орион, Солу-Медрол
https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B5%D0%BD%D0%BE%D0%B7%D0%B8%D0%BD	Аденозин	APRD00132	http://www.drugbank.ca/drugs/APRD00132
https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BD%D1%82%D0%B5%D1%80%D0%BC%D0%B8%D0%BD	Фентермин	00191	https://www.drugbank.ca/r/DB00191
https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%BB%D0%B8%D0%B4%D0%BE%D0%BA%D1%81%D0%B8%D0%BC	Пралидоксим	00733	https://www.drugbank.ca/r/DB00733
https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D1%82%D0%B8%D0%BD%D0%B0%D0%BC%D0%B8%D0%B4%D0%B0%D0%B4%D0%B5%D0%BD%D0%B8%D0%BD%D0%B4%D0%B8%D0%BD%D1%83%D0%BA%D0%BB%D0%B5%D0%BE%D1%82%D0%B8%D0%B4	Никотинамидадениндинуклеотид	DB14128	http://www.drugbank.ca/drugs/DB14128
https://ru.wikipedia.org/wiki/%D0%AD%D1%81%D1%82%D1%80%D0%B0%D0%BC%D1%83%D1%81%D1%82%D0%B8%D0%BD	Эстрамустин	DB01196	http://www.drugbank.ca/drugs/DB01196
https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%BE%D0%BF%D0%B8%D0%B4%D0%BE%D0%B3%D1%80%D0%B5%D0%BB	Клопидогрел	APRD00444	http://www.drugbank.ca/drugs/APRD00444	Кворекс, Кловикс, Клопидрогель, Плавикс.
https://ru.wikipedia.org/wiki/%D0%93%D0%BB%D1%8E%D0%BA%D0%BE%D0%B7%D0%BE%D0%BE%D0%BA%D1%81%D0%B8%D0%B4%D0%B0%D0%B7%D0%B0	Глюкозооксидаза	12862	https://www.drugbank.ca/r/DB12862
https://ru.wikipedia.org/wiki/%D0%90%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%B2%D0%B8%D1%80	Ацикловир	APRD00567	http://www.drugbank.ca/drugs/APRD00567	Ацигерпин, Ацикловир, Ациклостад, Виворакс, Виролекс, Гервиракс, Герпевир, Герперакс, Герпесин, Зовиракс, Лизавир, Медовир, Провирсан, Суправиран, Цикловакс, Цикловир, Цикловирал, Цитивир
https://ru.wikipedia.org/wiki/%D0%AD%D1%83%D1%84%D0%B8%D0%BB%D0%BB%D0%B8%D0%BD	Эуфиллин	01223	https://www.drugbank.ca/r/DB01223
https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%B4%D1%80%D0%BE%D0%BA%D1%81%D0%B8%D0%B4_%D0%B0%D0%BB%D1%8E%D0%BC%D0%B8%D0%BD%D0%B8%D1%8F	Гидроксид алюминия	DB06723	http://www.drugbank.ca/drugs/DB06723
https://ru.wikipedia.org/wiki/%D0%98%D0%BE%D1%85%D0%B8%D0%BC%D0%B1%D0%B8%D0%BD	Иохимбин	01392	https://www.drugbank.ca/r/DB01392	Йохимбин, Йохимбина гидрохлорид
https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BF%D0%B0%D1%80%D0%B8%D0%BD	Гепарин	01109	https://www.drugbank.ca/r/DB01109	«Heparinum», «Liquaemin», «Pularin», «Thromboliquine», «Vetren» и др.
https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BF%D0%B0%D0%B2%D0%B5%D1%80%D0%B8%D0%BD	Папаверин	APRD00628	http://www.drugbank.ca/drugs/APRD00628	Папаверин, Папаверина гидрохлорид
https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%BE%D0%BD%D0%BE%D1%80%D0%B3%D0%B5%D1%81%D1%82%D1%80%D0%B5%D0%BB	Левоноргестрел	00367	https://www.drugbank.ca/r/DB00367	Эскапел
https://ru.wikipedia.org/wiki/%D0%98%D0%B7%D0%BE%D0%BD%D0%B8%D0%B0%D0%B7%D0%B8%D0%B4	Изониазид	APRD01055	http://www.drugbank.ca/drugs/APRD01055	Изониазид (Тубазид), Laniazid, Nydrazid
https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%BA%D0%BB%D0%B8%D0%BD	Тетрациклин	DB00759	http://www.drugbank.ca/drugs/DB00759
https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BD%D0%BB%D0%B0%D1%84%D0%B0%D0%BA%D1%81%D0%B8%D0%BD	Венлафаксин	APRD00125	http://www.drugbank.ca/drugs/APRD00125	Venlafaxine, Viepax, Effexor, Велаксин, Велафакс, Венлаксор, Эфевелон, Ньювелонг
https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BA%D0%B0%D0%B8%D0%BD	Прокаин	APRD00650	http://www.drugbank.ca/drugs/APRD00650	Новокаин
https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%B8%D0%BF%D0%B5%D1%80%D0%B8%D0%B4%D0%BE%D0%BD	Палиперидон	DB01267	http://www.drugbank.ca/drugs/DB01267	Инвега, Ксеплион, Тревикта
https://ru.wikipedia.org/wiki/%D0%9E%D0%BA%D1%81%D0%BA%D0%B0%D1%80%D0%B1%D0%B0%D0%B7%D0%B5%D0%BF%D0%B8%D0%BD	Окскарбазепин	DB00776	http://www.drugbank.ca/drugs/DB00776
https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%B3%D1%80%D0%B5%D0%BB%D0%B8%D0%B4	Анагрелид	00261	https://www.drugbank.ca/r/DB00261
https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%D0%B4%D0%B8%D0%BD	Амантадин	00915	https://www.drugbank.ca/r/DB00915	«Глудантан», «Мидантан», «ПК-Мерц»
https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D1%84%D0%B5%D1%82%D0%B0%D0%BC%D0%B8%D0%BD	Метамфетамин	01577	https://www.drugbank.ca/r/DB01577	Дезоксин (Desoxyn)
https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D0%BD%D0%B8%D0%B4%D0%B8%D0%BD	Хинидин	00908	https://www.drugbank.ca/r/DB00908	Апохинен
https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D1%82%D1%83%D0%BB%D0%BE%D1%82%D0%BE%D0%BA%D1%81%D0%B8%D0%BD_(%D0%BB%D0%B5%D0%BA%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%BE)	Ботулотоксин (лекарство)	BTD00092	http://www.drugbank.ca/drugs/BTD00092	Ботокс, Диспорт, Ксеомин
https://ru.wikipedia.org/wiki/%D0%90%D0%B7%D0%B5%D0%BB%D0%B0%D1%81%D1%82%D0%B8%D0%BD	Азеластин	APRD00813	http://www.drugbank.ca/drugs/APRD00813	Аллергодил, Astelin, Optivar
https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%BE%D1%80%D1%84%D0%B5%D0%BD%D0%B0%D0%BC%D0%B8%D0%BD	Хлорфенамин	DB01114	http://www.drugbank.ca/drugs/DB01114	Piriton
